[0, 12, 23]	4.272008635895966e-06
[0, 13, 23]	5.061583546630351e-06
[0, 14, 23]	4.0171203028115255e-06
[0, 15, 23]	2.9691638011322923e-06
[0, 16, 23]	3.431966740433968e-06
[0, 17, 23]	3.7241383751808666e-06
[0, 18, 23]	4.708288447153003e-06
[0, 19, 23]	3.9852127626539805e-06
[1, 12, 23]	4.277494426674859e-06
[1, 13, 23]	5.0598104608912935e-06
[1, 14, 23]	4.0152313241867375e-06
[1, 15, 23]	2.9675565202924805e-06
[1, 16, 23]	3.430251700553332e-06
[1, 17, 23]	3.7220864041807794e-06
[1, 18, 23]	4.706684457778449e-06
[1, 19, 23]	3.983937947994402e-06
[2, 12, 23]	6.980620849355097e-06
[2, 13, 23]	3.3914304106798234e-06
[2, 14, 23]	2.803480895800045e-06
[2, 15, 23]	2.171154845662742e-06
[2, 16, 23]	2.467387370994433e-06
[2, 17, 23]	2.6013897229934654e-06
[2, 18, 23]	3.2342041387214623e-06
[2, 19, 23]	2.8985512560593968e-06
[3, 12, 23]	3.973216891580008e-06
[3, 13, 23]	2.2206632258523876e-06
[3, 14, 23]	1.967875158469868e-06
[3, 15, 23]	1.6378497980845424e-06
[3, 16, 23]	1.801712108901369e-06
[3, 17, 23]	1.86366726009829e-06
[3, 18, 23]	2.163966762450603e-06
[3, 19, 23]	2.034592857415495e-06
[4, 12, 23]	3.757294554475158e-06
[4, 13, 23]	2.3434039806641093e-06
[4, 14, 23]	2.1115301115636417e-06
[4, 15, 23]	1.75954231467882e-06
[4, 16, 23]	1.942189120821514e-06
[4, 17, 23]	1.9953523915116517e-06
[4, 18, 23]	2.3117229775051023e-06
[4, 19, 23]	2.1809086844697394e-06
[5, 12, 23]	2.925314126309734e-06
[5, 13, 23]	5.645513101965291e-06
[5, 14, 23]	7.392165877023397e-06
[5, 15, 23]	8.181142358578668e-06
[5, 16, 23]	8.555581994470505e-06
[5, 17, 23]	8.101585971384656e-06
[5, 18, 23]	6.471369480458226e-06
[5, 19, 23]	7.255616212674186e-06
[6, 12, 23]	4.272008685788809e-06
[6, 13, 23]	5.061583527404196e-06
[6, 14, 23]	4.017120280701075e-06
[6, 15, 23]	2.969163779817405e-06
[6, 16, 23]	3.4319667196338987e-06
[6, 17, 23]	3.7241383505300855e-06
[6, 18, 23]	4.70828843137681e-06
[6, 19, 23]	3.9852127483653936e-06
[7, 12, 23]	1.389018783467822e-06
[7, 13, 23]	1.7734021713520502e-06
[7, 14, 23]	1.8839307426979204e-06
[7, 15, 23]	2.17194779412159e-06
[7, 16, 23]	1.9841877034852723e-06
[7, 17, 23]	1.961096844115487e-06
[7, 18, 23]	1.7752006534982302e-06
[7, 19, 23]	1.7919113006871937e-06
[0, 12, 24]	3.1681135177930363e-06
[0, 13, 24]	5.005700664239857e-06
[0, 14, 24]	4.305641062296365e-06
[0, 15, 24]	3.2911786419279155e-06
[0, 16, 24]	3.7814811708568914e-06
[0, 17, 24]	4.136774451401697e-06
[0, 18, 24]	4.822866403128751e-06
[0, 19, 24]	4.004579209941928e-06
[1, 12, 24]	3.171567972385895e-06
[1, 13, 24]	5.006874288093396e-06
[1, 14, 24]	4.304905088616227e-06
[1, 15, 24]	3.2895018427882727e-06
[1, 16, 24]	3.780127162666722e-06
[1, 17, 24]	4.1352271033974e-06
[1, 18, 24]	4.823640473895528e-06
[1, 19, 24]	4.0046931258544634e-06
[2, 12, 24]	5.5193446280221435e-06
[2, 13, 24]	3.83858757478838e-06
[2, 14, 24]	3.1317388288865837e-06
[2, 15, 24]	2.3667469389222854e-06
[2, 16, 24]	2.7297827888641734e-06
[2, 17, 24]	2.904460101610479e-06
[2, 18, 24]	3.671096349868097e-06
[2, 19, 24]	3.1696552476968365e-06
[3, 12, 24]	4.3697582716855495e-06
[3, 13, 24]	2.4199142818031405e-06
[3, 14, 24]	2.121334205162017e-06
[3, 15, 24]	1.734811459763894e-06
[3, 16, 24]	1.9278637618290195e-06
[3, 17, 24]	2.0027010051133047e-06
[3, 18, 24]	2.3585927839342997e-06
[3, 19, 24]	2.1825447009824513e-06
[4, 12, 24]	3.8478255629648425e-06
[4, 13, 24]	2.503707259510219e-06
[4, 14, 24]	2.2491235634270895e-06
[4, 15, 24]	1.850426011650482e-06
[4, 16, 24]	2.060217492812086e-06
[4, 17, 24]	2.120925193777144e-06
[4, 18, 24]	2.4792151693006664e-06
[4, 19, 24]	2.3097518468227446e-06
[5, 12, 24]	2.4189717469194245e-06
[5, 13, 24]	4.207516266523479e-06
[5, 14, 24]	5.224313970212893e-06
[5, 15, 24]	6.526276456412564e-06
[5, 16, 24]	6.10038471339788e-06
[5, 17, 24]	5.794351442493482e-06
[5, 18, 24]	4.63415488429868e-06
[5, 19, 24]	4.920946440199849e-06
[6, 12, 24]	3.1681135453387557e-06
[6, 13, 24]	5.005700671210995e-06
[6, 14, 24]	4.305641050887931e-06
[6, 15, 24]	3.291178619099564e-06
[6, 16, 24]	3.7814811534308537e-06
[6, 17, 24]	4.136774431256451e-06
[6, 18, 24]	4.8228664093793035e-06
[6, 19, 24]	4.004579208220156e-06
[7, 12, 24]	1.2590651831530533e-06
[7, 13, 24]	1.5825519374751191e-06
[7, 14, 24]	1.6757436164220292e-06
[7, 15, 24]	1.909035216126337e-06
[7, 16, 24]	1.7599498136457225e-06
[7, 17, 24]	1.7405078831285877e-06
[7, 18, 24]	1.5871772481241933e-06
[7, 19, 24]	1.6001663799071745e-06
[0, 12, 25]	2.84818446544625e-06
[0, 13, 25]	5.080864783821248e-06
[0, 14, 25]	4.543491057725313e-06
[0, 15, 25]	3.60685831301441e-06
[0, 16, 25]	4.119452590003628e-06
[0, 17, 25]	4.592208016956068e-06
[0, 18, 25]	4.9888917104069904e-06
[0, 19, 25]	4.612944422523658e-06
[1, 12, 25]	2.8514869801291292e-06
[1, 13, 25]	5.0844832086271e-06
[1, 14, 25]	4.544034619567911e-06
[1, 15, 25]	3.6050312802193648e-06
[1, 16, 25]	4.118533915632096e-06
[1, 17, 25]	4.5912866528013294e-06
[1, 18, 25]	4.991929450675351e-06
[1, 19, 25]	4.614509997889652e-06
[2, 12, 25]	5.837345686531049e-06
[2, 13, 25]	4.336627437109054e-06
[2, 14, 25]	3.4125594257684662e-06
[2, 15, 25]	2.5120471604006998e-06
[2, 16, 25]	2.944985061316408e-06
[2, 17, 25]	3.1760971946059913e-06
[2, 18, 25]	4.134516416275712e-06
[2, 19, 25]	3.6756371604191218e-06
[3, 12, 25]	5.3207231808827485e-06
[3, 13, 25]	2.557060077069471e-06
[3, 14, 25]	2.2074394528200357e-06
[3, 15, 25]	1.7791280686700384e-06
[3, 16, 25]	1.9943937356814475e-06
[3, 17, 25]	2.081844379251766e-06
[3, 18, 25]	2.4890855763502212e-06
[3, 19, 25]	2.331182283057852e-06
[4, 12, 25]	4.461410447097525e-06
[4, 13, 25]	2.6733664002098636e-06
[4, 14, 25]	2.370914564616827e-06
[4, 15, 25]	1.9170136509189246e-06
[4, 16, 25]	2.1579697022692823e-06
[4, 17, 25]	2.2298724813967414e-06
[4, 18, 25]	2.652242268405051e-06
[4, 19, 25]	2.4986438541737575e-06
[5, 12, 25]	2.062991873853911e-06
[5, 13, 25]	3.1432704717374347e-06
[5, 14, 25]	3.614835766725682e-06
[5, 15, 25]	4.281481752103799e-06
[5, 16, 25]	4.013387117949307e-06
[5, 17, 25]	3.897501917240679e-06
[5, 18, 25]	3.345704520080371e-06
[5, 19, 25]	3.6393571033481464e-06
[6, 12, 25]	2.848184487931092e-06
[6, 13, 25]	5.080864795447704e-06
[6, 14, 25]	4.543491045719152e-06
[6, 15, 25]	3.6068582814846e-06
[6, 16, 25]	4.119452567506209e-06
[6, 17, 25]	4.592207989803953e-06
[6, 18, 25]	4.988891721677905e-06
[6, 19, 25]	4.612944423809958e-06
[7, 12, 25]	1.163109737388781e-06
[7, 13, 25]	1.441018091109021e-06
[7, 14, 25]	1.5206503217689344e-06
[7, 15, 25]	1.7201966601514633e-06
[7, 16, 25]	1.5942302140247537e-06
[7, 17, 25]	1.5778223128285789e-06
[7, 18, 25]	1.4461632519540672e-06
[7, 19, 25]	1.4673989853704068e-06
[0, 12, 26]	1.7435109736645168e-06
[0, 13, 26]	2.698153242518946e-06
[0, 14, 26]	3.0070506483501144e-06
[0, 15, 26]	3.192731322368552e-06
[0, 16, 26]	3.1929266588953357e-06
[0, 17, 26]	3.1628388553821474e-06
[0, 18, 26]	2.9144944432587915e-06
[0, 19, 26]	3.5203703375785045e-06
[1, 12, 26]	1.7448045100046765e-06
[1, 13, 26]	2.699908082070766e-06
[1, 14, 26]	3.0085824526721225e-06
[1, 15, 26]	3.1925815930151777e-06
[1, 16, 26]	3.193886520026024e-06
[1, 17, 26]	3.1639949757472467e-06
[1, 18, 26]	2.9165047272846423e-06
[1, 19, 26]	3.5230638208751407e-06
[2, 12, 26]	2.5627408195478994e-06
[2, 13, 26]	3.1536123259414592e-06
[2, 14, 26]	3.073486989613146e-06
[2, 15, 26]	2.576339267068912e-06
[2, 16, 26]	2.902967553532099e-06
[2, 17, 26]	2.973399403324061e-06
[2, 18, 26]	3.3569598809739316e-06
[2, 19, 26]	3.8112348951892704e-06
[3, 12, 26]	3.145978185914521e-06
[3, 13, 26]	2.4386291954830823e-06
[3, 14, 26]	2.233606024404763e-06
[3, 15, 26]	1.8451793852267202e-06
[3, 16, 26]	2.0620367794171087e-06
[3, 17, 26]	2.1190448965047166e-06
[3, 18, 26]	2.4783328165039063e-06
[3, 19, 26]	2.5230915931861295e-06
[4, 12, 26]	2.615798009943358e-06
