[64, 76, 56]	2.042103216970517e-06
[64, 77, 56]	2.177980169307256e-06
[64, 78, 56]	2.2269315613505453e-06
[64, 79, 56]	2.041578815659031e-06
[64, 80, 56]	2.022115843264534e-06
[64, 81, 56]	2.1180132601193136e-06
[64, 82, 56]	2.389185461600168e-06
[64, 83, 56]	2.3562294024203216e-06
[65, 76, 56]	1.798731595754437e-06
[65, 77, 56]	1.6951529041323988e-06
[65, 78, 56]	1.5955599665703942e-06
[65, 79, 56]	1.6303886556456762e-06
[65, 80, 56]	1.6483816380055162e-06
[65, 81, 56]	1.6012332462117154e-06
[65, 82, 56]	1.462659166399487e-06
[65, 83, 56]	1.4555536791937381e-06
[66, 76, 56]	6.357835125395997e-07
[66, 77, 56]	6.19900390619648e-07
[66, 78, 56]	6.086925344911573e-07
[66, 79, 56]	6.133130209170029e-07
[66, 80, 56]	6.088017291842498e-07
[66, 81, 56]	5.981675720454155e-07
[66, 82, 56]	5.701589399671134e-07
[66, 83, 56]	5.663132635971623e-07
[67, 76, 56]	8.290236159669241e-07
[67, 77, 56]	8.053725972925054e-07
[67, 78, 56]	7.905627464290116e-07
[67, 79, 56]	7.976363833915878e-07
[67, 80, 56]	7.888103623122195e-07
[67, 81, 56]	7.70094717767016e-07
[67, 82, 56]	7.236359579536407e-07
[67, 83, 56]	7.1851673173994e-07
[68, 76, 56]	8.966982800645855e-07
[68, 77, 56]	8.6944730890555e-07
[68, 78, 56]	8.532148778673982e-07
[68, 79, 56]	8.629119145319211e-07
[68, 80, 56]	8.524866314525931e-07
[68, 81, 56]	8.302530300777742e-07
[68, 82, 56]	7.760841860917355e-07
[68, 83, 56]	7.706715594740325e-07
[69, 76, 56]	1.0562229772841418e-06
[69, 77, 56]	1.0195389997805011e-06
[69, 78, 56]	9.989838736117773e-07
[69, 79, 56]	1.014049604846924e-06
[69, 80, 56]	1.000351162600963e-06
[69, 81, 56]	9.69697840408712e-07
[69, 82, 56]	8.967128293293513e-07
[69, 83, 56]	8.906003389565525e-07
[70, 76, 56]	1.250015225310223e-06
[70, 77, 56]	1.2006200427406868e-06
[70, 78, 56]	1.173092195344586e-06
[70, 79, 56]	1.1924975487928288e-06
[70, 80, 56]	1.1743531764574204e-06
[70, 81, 56]	1.1321895837673635e-06
[70, 82, 56]	1.033666427944282e-06
[70, 83, 56]	1.0266032863021e-06
[71, 76, 56]	1.5506382292398673e-06
[71, 77, 56]	1.482040697666644e-06
[71, 78, 56]	1.4465210958880778e-06
[71, 79, 56]	1.4702523388631442e-06
[71, 80, 56]	1.4417252400398514e-06
[71, 81, 56]	1.3796161425299125e-06
[71, 82, 56]	1.2384399199551096e-06
[71, 83, 56]	1.2300156718994705e-06
[64, 76, 57]	1.708229641307143e-06
[64, 77, 57]	1.8213461103337458e-06
[64, 78, 57]	1.8803266014900993e-06
[64, 79, 57]	1.737317819163096e-06
[64, 80, 57]	1.7176075445520683e-06
[64, 81, 57]	1.8068926661144584e-06
[64, 82, 57]	2.083215578989326e-06
[64, 83, 57]	2.0533733349550167e-06
[65, 76, 57]	2.018712314007114e-06
[65, 77, 57]	1.8795895181849544e-06
[65, 78, 57]	1.7516307502207688e-06
[65, 79, 57]	1.8073378092185388e-06
[65, 80, 57]	1.837352810420786e-06
[65, 81, 57]	1.7794338055006924e-06
[65, 82, 57]	1.6037030333852919e-06
[65, 83, 57]	1.5964669217769766e-06
[66, 76, 57]	6.166511381013513e-07
[66, 77, 57]	6.006934198587055e-07
[66, 78, 57]	5.897301652931404e-07
[66, 79, 57]	5.945103223834259e-07
[66, 80, 57]	5.897043757168633e-07
[66, 81, 57]	5.79087353764242e-07
[66, 82, 57]	5.511318865411313e-07
[66, 83, 57]	5.471197349227127e-07
[67, 76, 57]	8.260228703281087e-07
[67, 77, 57]	8.010689037039112e-07
[67, 78, 57]	7.865380691418797e-07
[67, 79, 57]	7.948455827412846e-07
[67, 80, 57]	7.84861259991095e-07
[67, 81, 57]	7.649116494974494e-07
[67, 82, 57]	7.158169191541283e-07
[67, 83, 57]	7.103600916528706e-07
[68, 76, 57]	8.965469019240587e-07
[68, 77, 57]	8.677268585972696e-07
[68, 78, 57]	8.520549789846697e-07
[68, 79, 57]	8.635672348950857e-07
[68, 80, 57]	8.515909317768316e-07
[68, 81, 57]	8.277167917847022e-07
[68, 82, 57]	7.701513963387027e-07
[68, 83, 57]	7.643677658820699e-07
[69, 76, 57]	1.0659064800704315e-06
[69, 77, 57]	1.0267783101740027e-06
[69, 78, 57]	1.0074381114682944e-06
[69, 79, 57]	1.025823449674875e-06
[69, 80, 57]	1.0095499205629028e-06
[69, 81, 57]	9.760882969787482e-07
[69, 82, 57]	8.974426755488293e-07
[69, 83, 57]	8.908737160143795e-07
[70, 76, 57]	1.2920105434976002e-06
[70, 77, 57]	1.2371064466084901e-06
[70, 78, 57]	1.2111830691052763e-06
[70, 79, 57]	1.2369276630396245e-06
[70, 80, 57]	1.2138394833063495e-06
[70, 81, 57]	1.1653457611855898e-06
[70, 82, 57]	1.0542640429041247e-06
[70, 83, 57]	1.0465668623193546e-06
[71, 76, 57]	1.658844838405243e-06
[71, 77, 57]	1.579276652751728e-06
[71, 78, 57]	1.5485037936662613e-06
[71, 79, 57]	1.5840064741255608e-06
[71, 80, 57]	1.5434231330183803e-06
[71, 81, 57]	1.466762558376031e-06
[71, 82, 57]	1.2977669436244036e-06
[71, 83, 57]	1.2884214701528526e-06
[64, 76, 58]	1.4701959248037472e-06
[64, 77, 58]	1.5586256728074684e-06
[64, 78, 58]	1.6001897958136758e-06
[64, 79, 58]	1.4921165104737104e-06
[64, 80, 58]	1.4826670797333125e-06
[64, 81, 58]	1.5636519905983749e-06
[64, 82, 58]	1.8209296872717887e-06
[64, 83, 58]	1.7953490189621667e-06
[65, 76, 58]	2.0214504788212994e-06
[65, 77, 58]	1.884186304199108e-06
[65, 78, 58]	1.7480398646029966e-06
[65, 79, 58]	1.8066050500093532e-06
[65, 80, 58]	1.8516569872910555e-06
[65, 81, 58]	1.8074143920589327e-06
[65, 82, 58]	1.6458386220916423e-06
[65, 83, 58]	1.6388652210394517e-06
[66, 76, 58]	6.118732428164695e-07
[66, 77, 58]	5.952521323534092e-07
[66, 78, 58]	5.837857982876014e-07
[66, 79, 58]	5.890089534294803e-07
[66, 80, 58]	5.843121504399824e-07
[66, 81, 58]	5.735679087841924e-07
[66, 82, 58]	5.450840327978099e-07
[66, 83, 58]	5.409226802426625e-07
[67, 76, 58]	8.52660409927131e-07
[67, 77, 58]	8.242687899961665e-07
[67, 78, 58]	8.080435051701039e-07
[67, 79, 58]	8.187697864612935e-07
[67, 80, 58]	8.083081775108505e-07
[67, 81, 58]	7.861238013447471e-07
[67, 82, 58]	7.316722139277659e-07
[67, 83, 58]	7.25861686241788e-07
[68, 76, 58]	9.308653147850324e-07
[68, 77, 58]	8.977272751554373e-07
[68, 78, 58]	8.801398316141835e-07
[68, 79, 58]	8.951506255116248e-07
[68, 80, 58]	8.824920397236583e-07
[68, 81, 58]	8.556531940267486e-07
[68, 82, 58]	7.911892640723096e-07
[68, 83, 58]	7.850326634824867e-07
[69, 76, 58]	1.1250898559750005e-06
[69, 77, 58]	1.0786344600426744e-06
[69, 78, 58]	1.0564651203024165e-06
[69, 79, 58]	1.0814336388847862e-06
[69, 80, 58]	1.0639360667015293e-06
[69, 81, 58]	1.0251770478503855e-06
[69, 82, 58]	9.346413813692472e-07
[69, 83, 58]	9.276351924249377e-07
[70, 76, 58]	1.4067939442185392e-06
[70, 77, 58]	1.337207161678822e-06
[70, 78, 58]	1.3058931332327323e-06
[70, 79, 58]	1.3442193064748432e-06
[70, 80, 58]	1.3183058489175698e-06
[70, 81, 58]	1.2585710656474962e-06
[70, 82, 58]	1.1234492935485016e-06
[70, 83, 58]	1.1151816511670418e-06
[71, 76, 58]	1.9159082069113834e-06
[71, 77, 58]	1.802827067599355e-06
[71, 78, 58]	1.7638072065890702e-06
[71, 79, 58]	1.8271914778360973e-06
[71, 80, 58]	1.7753176998376238e-06
[71, 81, 58]	1.669241478128078e-06
[71, 82, 58]	1.4418202345044962e-06
[71, 83, 58]	1.4317543606067899e-06
[64, 76, 59]	1.1819801892932565e-06
[64, 77, 59]	1.238058281367495e-06
[64, 78, 59]	1.2603583472014812e-06
[64, 79, 59]	1.1906967819103465e-06
[64, 80, 59]	1.185230415905585e-06
[64, 81, 59]	1.240733987876056e-06
[64, 82, 59]	1.4126969892827794e-06
[64, 83, 59]	1.3943969070699273e-06
[65, 76, 59]	2.0747013733949795e-06
[65, 77, 59]	1.948509443205283e-06
[65, 78, 59]	1.8012948084813204e-06
[65, 79, 59]	1.8573008385273725e-06
[65, 80, 59]	1.921834938259893e-06
[65, 81, 59]	1.9021967225356085e-06
[65, 82, 59]	1.7742117893992475e-06
[65, 83, 59]	1.768215156648346e-06
[66, 76, 59]	6.357831556837714e-07
[66, 77, 59]	6.172185528044311e-07
[66, 78, 59]	6.045617296517577e-07
[66, 79, 59]	6.110758002094262e-07
[66, 80, 59]	6.062740072819057e-07
[66, 81, 59]	5.944947790707247e-07
[66, 82, 59]	5.633031985042742e-07
[66, 83, 59]	5.589103645845593e-07
[67, 76, 59]	9.299512786266789e-07
[67, 77, 59]	8.950147499933147e-07
[67, 78, 59]	8.759004631252073e-07
[67, 79, 59]	8.913047565523693e-07
[67, 80, 59]	8.793364682053612e-07
[67, 81, 59]	8.522124182468028e-07
[67, 82, 59]	7.866107199670794e-07
[67, 83, 59]	7.802887038827713e-07
[68, 76, 59]	1.0236435832198885e-06
[68, 77, 59]	9.824658511234824e-07
[68, 78, 59]	9.617831135642623e-07
[68, 79, 59]	9.835532237442616e-07
[68, 80, 59]	9.68798952057852e-07
[68, 81, 59]	9.355396257287507e-07
[68, 82, 59]	8.570092027703551e-07
[68, 83, 59]	8.50345758856322e-07
[69, 76, 59]	1.2711424898369787e-06
[69, 77, 59]	1.2106846132496853e-06
[69, 78, 59]	1.1840437194124338e-06
[69, 79, 59]	1.2224125929606174e-06
[69, 80, 59]	1.2010710529225674e-06
[69, 81, 59]	1.1506223487704317e-06
[69, 82, 59]	1.0354432008552965e-06
[69, 83, 59]	1.027899027287887e-06
[70, 76, 59]	1.6757921954309755e-06
[70, 77, 59]	1.5756738101771314e-06
[70, 78, 59]	1.5352402050475854e-06
[70, 79, 59]	1.6020406035584764e-06
[70, 80, 59]	1.5672194918586577e-06
[70, 81, 59]	1.4810217368843659e-06
[70, 82, 59]	1.2931713607365727e-06
[70, 83, 59]	1.2843167810775701e-06
[71, 76, 59]	2.5047984645550455e-06
[71, 77, 59]	2.3183359132623545e-06
[71, 78, 59]	2.271467009691428e-06
[71, 79, 59]	2.408761659172317e-06
[71, 80, 59]	2.319254587248328e-06
[71, 81, 59]	2.1372851463306693e-06
[71, 82, 59]	1.7721583003690665e-06
[71, 83, 59]	1.7620526706843654e-06
[64, 76, 60]	9.365925304575465e-07
[64, 77, 60]	9.694699295748201e-07
[64, 78, 60]	9.770726820354254e-07
[64, 79, 60]	9.343082412795142e-07
[64, 80, 60]	9.313765690571985e-07
[64, 81, 60]	9.66585144470785e-07
[64, 82, 60]	1.0715094889554387e-06
[64, 83, 60]	1.0581650798916976e-06
[65, 76, 60]	1.8831818099497054e-06
[65, 77, 60]	1.8121946101562949e-06
[65, 78, 60]	1.686123203815123e-06
[65, 79, 60]	1.7185826600222862e-06
[65, 80, 60]	1.7854911174157339e-06
[65, 81, 60]	1.8062880258059947e-06
[65, 82, 60]	1.7814895992790146e-06
[65, 83, 60]	1.774684529427996e-06
[66, 76, 60]	6.888410885991507e-07
