[0, 12, 23]	0.9161538676561785
[0, 13, 23]	0.8616127187476247
[0, 14, 23]	0.8516937372882196
[0, 15, 23]	0.8998147625655896
[0, 16, 23]	0.9054794941871599
[0, 17, 23]	0.9160334215180358
[0, 18, 23]	0.8869933143800026
[0, 19, 23]	0.85278640053129
[1, 12, 23]	0.9161677335095753
[1, 13, 23]	0.8616821002649099
[1, 14, 23]	0.8517667473501167
[1, 15, 23]	0.8999047625098028
[1, 16, 23]	0.9055397148340714
[1, 17, 23]	0.9161322549083872
[1, 18, 23]	0.8870710678524198
[1, 19, 23]	0.852879462328004
[2, 12, 23]	0.9253646818053568
[2, 13, 23]	0.9079502315465137
[2, 14, 23]	0.909434935819279
[2, 15, 23]	0.9523230415628938
[2, 16, 23]	0.9536786792819221
[2, 17, 23]	0.9539954292730437
[2, 18, 23]	0.9446168487147484
[2, 19, 23]	0.9106613834542325
[3, 12, 23]	0.921579457024588
[3, 13, 23]	0.9367286624097374
[3, 14, 23]	0.9445237469543256
[3, 15, 23]	0.9613724879561207
[3, 16, 23]	0.9528339821664766
[3, 17, 23]	0.9484675940894902
[3, 18, 23]	0.957993401661517
[3, 19, 23]	0.944860548813395
[4, 12, 23]	0.8569967552285442
[4, 13, 23]	0.7988603853804201
[4, 14, 23]	0.7818921926580168
[4, 15, 23]	0.8214050764155711
[4, 16, 23]	0.82509843485137
[4, 17, 23]	0.8341089962488247
[4, 18, 23]	0.8114797721354335
[4, 19, 23]	0.7848014128911058
[5, 12, 23]	0.947664040085754
[5, 13, 23]	0.9330805900987854
[5, 14, 23]	0.929919794947231
[5, 15, 23]	0.9561569884014661
[5, 16, 23]	0.9478661426739131
[5, 17, 23]	0.9477449950581612
[5, 18, 23]	0.9485646536538344
[5, 19, 23]	0.9299895884769486
[6, 12, 23]	0.9161538685269037
[6, 13, 23]	0.8616127223542966
[6, 14, 23]	0.8516937405669794
[6, 15, 23]	0.8998147668414054
[6, 16, 23]	0.9054794980945564
[6, 17, 23]	0.9160334257089835
[6, 18, 23]	0.8869933185194004
[6, 19, 23]	0.852786405175422
[7, 12, 23]	0.9270291464345357
[7, 13, 23]	0.9437092944603074
[7, 14, 23]	0.9521373644039671
[7, 15, 23]	0.9611011914953411
[7, 16, 23]	0.9585729241425834
[7, 17, 23]	0.9526548806290968
[7, 18, 23]	0.9618125105294727
[7, 19, 23]	0.9483381179738358
[0, 12, 24]	0.7336736348212813
[0, 13, 24]	0.6603469173100753
[0, 14, 24]	0.6376993101176034
[0, 15, 24]	0.6901200343083783
[0, 16, 24]	0.6949464970191193
[0, 17, 24]	0.7040927593461416
[0, 18, 24]	0.6790675266868474
[0, 19, 24]	0.6415250226331766
[1, 12, 24]	0.7337888431065033
[1, 13, 24]	0.6605061884466846
[1, 14, 24]	0.6378301368657362
[1, 15, 24]	0.6902442791069571
[1, 16, 24]	0.6950693052269414
[1, 17, 24]	0.704211463820117
[1, 18, 24]	0.6791716292575692
[1, 19, 24]	0.6416658303015069
[2, 12, 24]	0.8095165340865483
[2, 13, 24]	0.7411126025276841
[2, 14, 24]	0.7209243525886332
[2, 15, 24]	0.76962870396653
[2, 16, 24]	0.774106108078421
[2, 17, 24]	0.782422899358922
[2, 18, 24]	0.7596476914879892
[2, 19, 24]	0.7240458576801581
[3, 12, 24]	0.8575296302133002
[3, 13, 24]	0.7950165408178012
[3, 14, 24]	0.7755558423674012
[3, 15, 24]	0.8214723407683269
[3, 16, 24]	0.825101444078479
[3, 17, 24]	0.832845171470374
[3, 18, 24]	0.8111294353175672
[3, 19, 24]	0.7781192507697536
[4, 12, 24]	0.6874245384667346
[4, 13, 24]	0.6287340763741978
[4, 14, 24]	0.6114945291678807
[4, 15, 24]	0.6516653067696841
[4, 16, 24]	0.6566070322285509
[4, 17, 24]	0.6645617802277046
[4, 18, 24]	0.6436801550133795
[4, 19, 24]	0.613898852771799
[5, 12, 24]	0.8478678115776009
[5, 13, 24]	0.7907089487173785
[5, 14, 24]	0.7758196380440424
[5, 15, 24]	0.8178337413370416
[5, 16, 24]	0.8186525093580806
[5, 17, 24]	0.8262293132637346
[5, 18, 24]	0.8070999280734139
[5, 19, 24]	0.777955387859777
[6, 12, 24]	0.7336736391628558
[6, 13, 24]	0.6603469159155929
[6, 14, 24]	0.6376993147561995
[6, 15, 24]	0.6901200386550032
[6, 16, 24]	0.6949465017937535
[6, 17, 24]	0.7040927635675085
[6, 18, 24]	0.6790675306034883
[6, 19, 24]	0.6415250272364404
[7, 12, 24]	0.8910979657227653
[7, 13, 24]	0.841479295717628
[7, 14, 24]	0.8279928176556791
[7, 15, 24]	0.8657873877034662
[7, 16, 24]	0.868908370587312
[7, 17, 24]	0.8746737516562522
[7, 18, 24]	0.8577606559397097
[7, 19, 24]	0.8308969421609336
[0, 12, 25]	0.7582515130030475
[0, 13, 25]	0.6731857966504354
[0, 14, 25]	0.6513943871737891
[0, 15, 25]	0.705687749130203
[0, 16, 25]	0.7108299875981151
[0, 17, 25]	0.7243256990799671
[0, 18, 25]	0.692433227707762
[0, 19, 25]	0.6556077072310433
[1, 12, 25]	0.758366066799703
[1, 13, 25]	0.6732966549914747
[1, 14, 25]	0.6515158145548178
[1, 15, 25]	0.7058026459079946
[1, 16, 25]	0.7109428639630262
[1, 17, 25]	0.7244432269268589
[1, 18, 25]	0.6925040055548309
[1, 19, 25]	0.6557275272243112
[2, 12, 25]	0.8373197712404153
[2, 13, 25]	0.758064694937784
[2, 14, 25]	0.7374760805457897
[2, 15, 25]	0.7885349817523267
[2, 16, 25]	0.7933708441244154
[2, 17, 25]	0.8055330336902298
[2, 18, 25]	0.7758845000879222
[2, 19, 25]	0.7418016263932395
[3, 12, 25]	0.8859159747078165
[3, 13, 25]	0.8119441725564592
[3, 14, 25]	0.7944368938653155
[3, 15, 25]	0.8409205156488929
[3, 16, 25]	0.8447605882628377
[3, 17, 25]	0.8568585258178371
[3, 18, 25]	0.8285265356574694
[3, 19, 25]	0.798112587418277
[4, 12, 25]	0.7045166465633177
[4, 13, 25]	0.6379086451888378
[4, 14, 25]	0.6202629833370187
[4, 15, 25]	0.6637796488805536
[4, 16, 25]	0.6672520969217836
[4, 17, 25]	0.6789990879848667
[4, 18, 25]	0.6523781891136673
[4, 19, 25]	0.6248816426757534
[5, 12, 25]	0.8696860220484431
[5, 13, 25]	0.8083088449936734
[5, 14, 25]	0.7927666582204936
[5, 15, 25]	0.833590683374393
[5, 16, 25]	0.8357223388696052
[5, 17, 25]	0.8461027772986
[5, 18, 25]	0.8228741874244038
[5, 19, 25]	0.7967823548267936
[6, 12, 25]	0.7582515171598748
[6, 13, 25]	0.6731858013992568
[6, 14, 25]	0.6513943931453626
[6, 15, 25]	0.7056877536108868
[6, 16, 25]	0.7108299927553496
[6, 17, 25]	0.7243257036729814
[6, 18, 25]	0.6924332326184764
[6, 19, 25]	0.6556077126828241
[7, 12, 25]	0.9141798150469717
[7, 13, 25]	0.8613016869456817
[7, 14, 25]	0.8453250612507865
[7, 15, 25]	0.8824560858430213
[7, 16, 25]	0.8851465687391148
[7, 17, 25]	0.8947038153302647
[7, 18, 25]	0.8741028168639027
[7, 19, 25]	0.8489276224277553
[0, 12, 26]	0.6685444629664155
[0, 13, 26]	0.5836576335503156
[0, 14, 26]	0.5580336731145024
[0, 15, 26]	0.6162976612280614
[0, 16, 26]	0.6222535268518966
[0, 17, 26]	0.634439748727195
[0, 18, 26]	0.6048079231943428
[0, 19, 26]	0.5623784446729533
[1, 12, 26]	0.6686982158289395
[1, 13, 26]	0.58381774164639
[1, 14, 26]	0.558207443556522
[1, 15, 26]	0.6164501645397492
[1, 16, 26]	0.6223983376074274
[1, 17, 26]	0.6345896780772714
[1, 18, 26]	0.6049567075542333
[1, 19, 26]	0.5625349457365891
[2, 12, 26]	0.7593085014761184
[2, 13, 26]	0.6817137197746981
[2, 14, 26]	0.6580829608585625
[2, 15, 26]	0.7115067389529471
[2, 16, 26]	0.717170267670125
[2, 17, 26]	0.7281444002828713
[2, 18, 26]	0.7015732802072266
[2, 19, 26]	0.6616616335809
[3, 12, 26]	0.8180002802002586
[3, 13, 26]	0.7458094334735476
[3, 14, 26]	0.7252071947981127
[3, 15, 26]	0.7746522593269508
[3, 16, 26]	0.7803158702501283
[3, 17, 26]	0.7897354689939625
[3, 18, 26]	0.765431344719708
[3, 19, 26]	0.728041533488472
[4, 12, 26]	0.6339165263903995
[4, 13, 26]	0.567008822552678
[4, 14, 26]	0.5476471759594913
[4, 15, 26]	0.5914963163810322
[4, 16, 26]	0.5987052569678338
[4, 17, 26]	0.6067253533003354
[4, 18, 26]	0.5829420012490248
[4, 19, 26]	0.5498341972324334
[5, 12, 26]	0.8126079054555059
[5, 13, 26]	0.7500317467377662
[5, 14, 26]	0.7334582020972362
[5, 15, 26]	0.7768439232058877
[5, 16, 26]	0.7811050784815222
[5, 17, 26]	0.7883325825128012
[5, 18, 26]	0.7664143745701958
[5, 19, 26]	0.7352485168456931
[6, 12, 26]	0.6685444680342548
[6, 13, 26]	0.5836576390622876
[6, 14, 26]	0.5580336782333174
[6, 15, 26]	0.6162976661016069
[6, 16, 26]	0.6222535317658933
[6, 17, 26]	0.6344397534901964
[6, 18, 26]	0.6048079268941288
[6, 19, 26]	0.5623784492118491
[7, 12, 26]	0.8658067552110534
[7, 13, 26]	0.8108871435538688
[7, 14, 26]	0.7942324568730073
[7, 15, 26]	0.8334758737744437
[7, 16, 26]	0.8371593715438964
[7, 17, 26]	0.8438338643913816
[7, 18, 26]	0.8249832616163845
[7, 19, 26]	0.796187166645851
[0, 12, 27]	0.8477578491964274
[0, 13, 27]	0.7496270951840718
[0, 14, 27]	0.7247715392133317
[0, 15, 27]	0.7896707877546757
[0, 16, 27]	0.7921915108880351
[0, 17, 27]	0.8085518665322607
[0, 18, 27]	0.773437455854124
[0, 19, 27]	0.7305692319528104
[1, 12, 27]	0.8478718579657943
[1, 13, 27]	0.7497519177457261
[1, 14, 27]	0.7249034930653795
[1, 15, 27]	0.7897814999456073
[1, 16, 27]	0.7923020648157951
[1, 17, 27]	0.8086502219677609
[1, 18, 27]	0.773552680893625
[1, 19, 27]	0.730716482692206
[2, 12, 27]	0.910931285245236
[2, 13, 27]	0.8405582248112422
[2, 14, 27]	0.8190944991226775
[2, 15, 27]	0.8703146953107329
[2, 16, 27]	0.8659630891222886
[2, 17, 27]	0.8764594826673457
[2, 18, 27]	0.8584321264108267
[2, 19, 27]	0.8235278159632575
[3, 12, 27]	0.928794142362069
[3, 13, 27]	0.8902948389270136
[3, 14, 27]	0.8705874285600625
[3, 15, 27]	0.8984059278192776
[3, 16, 27]	0.8881300991123535
[3, 17, 27]	0.8932135159540815
[3, 18, 27]	0.891787529395403
[3, 19, 27]	0.8749443895733373
[4, 12, 27]	0.7636345076605304
[4, 13, 27]	0.6901903593457812
[4, 14, 27]	0.6700837394447539
[4, 15, 27]	0.7190540628918832
[4, 16, 27]	0.7232515934292243
[4, 17, 27]	0.7352068553155326
[4, 18, 27]	0.7071422427746565
[4, 19, 27]	0.6744444124735324
[5, 12, 27]	0.9321747276198586
[5, 13, 27]	0.8787283963005683
[5, 14, 27]	0.8592419715783164
[5, 15, 27]	0.8924976912957897
[5, 16, 27]	0.8859233699135364
[5, 17, 27]	0.8909663567497258
[5, 18, 27]	0.8849009757379266
[5, 19, 27]	0.8637622728614835
[6, 12, 27]	0.8477578564302221
[6, 13, 27]	0.7496271016492081
[6, 14, 27]	0.7247715450050766
[6, 15, 27]	0.7896707933914804
[6, 16, 27]	0.7921915165124725
[6, 17, 27]	0.808551871167969
[6, 18, 27]	0.7734374614780414
[6, 19, 27]	0.7305692391860984
[7, 12, 27]	0.9487367953670088
[7, 13, 27]	0.9267784808392288
[7, 14, 27]	0.9124496600232962
[7, 15, 27]	0.9317102680065931
[7, 16, 27]	0.9226852062215736
[7, 17, 27]	0.9249940363779522
